t,count,p,min_prone_overlap,min_n_flights,min_util,int1,int2,int3,int4,n_potential_conflics,E[n_conflicts],total_remaining_conflicts,disruption_occured,recovered,value,prev_action,folder
2,3554,0.61,0.0,2,0.109375,0.0,0.21875,0.0,0.0,3.278688524590164,2.0,2,1,0.0,-10.000000000000004,"('swap', '9', '#6')",TRAIN201
3,1948,0.61,0.0,3,0.18333333333333332,0.0,0.5499999999999999,0.0,0.0,1.639344262295082,1.0,1,1,0.0,-5.000000000000002,"('swap', '12', '#2')",TRAIN201
4,1209,0.61,0,2,0.2857142857142857,0,0.8928571428571429,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '19', '#2')",TRAIN201
1,5874,0.64,0.0,2,0.20588235294117646,0.0,0.4117647058823529,0.0,0.0,2.0,1.28,0,0,0.0,-5.7884429103345205,"('none', 'none', 'none')",TRAIN202
2,5804,0.64,0.0,2,0.1875,0.0,0.375,0.0,0.0,2.0,1.28,0,0,0.0,-6.328440261679278,"('none', 'none', 'none')",TRAIN202
3,3700,0.64,0.0,3,0.31666666666666665,0.0,0.95,0.0,0.0,1.5625,1.0,1,1,0.0,-5.0,"('swap', '1', '#2')",TRAIN202
4,1203,0.64,0,2,0.35714285714285715,0,0.8928571428571429,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '5', '#2')",TRAIN202
1,5998,0.61,0.0,2,0.29411764705882354,0.0,0.5882352941176471,0.0,0.0,2.0,1.22,0,0,0.0,-10.561647012557497,"('swap', '19', '#4')",TRAIN200
2,5648,0.61,0.0,2,0.25,0.0,0.5,0.0,0.0,2.0,1.22,0,0,0.0,-10.710541311767031,"('none', 'none', 'none')",TRAIN200
3,5376,0.61,0.0,1,0.1,0.0,0.1,0.0,0.0,1.0,0.61,0,0,0.0,-6.0933309481788935,"('swap', '21', '#6')",TRAIN200
4,5386,0.61,0.0,1,0.375,0.0,0.42857142857142855,0.0,0.0,1.0,0.61,0,0,0.0,-6.335748164416342,"('none', 'none', 'none')",TRAIN200
5,1230,0.61,0,0,0.36538461538461536,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '11', '#6')",TRAIN200
1,5998,0.7,45.0,3,0.3382352941176471,135.0,1.0147058823529411,45.661764705882355,31.499999999999996,1.0,0.7,0,0,0.0,-61.6773882610669,"('swap', '6', '#5')",TRAIN205
2,5998,0.7,45.0,2,0.1875,90.0,0.375,16.875,31.499999999999996,1.0,0.7,0,0,0.0,-32.979596871679206,"('swap', '21', '#4')",TRAIN205
3,874,0.7,0,2,0.16666666666666666,0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN205
1,5974,0.78,0.0,1,0.08823529411764706,0.0,0.08823529411764706,0.0,0.0,4.0,3.12,0,0,0.0,-26.728675921558217,"('swap', '24', '#2')",TRAIN204
2,4708,0.78,0.0,2,0.140625,0.0,0.28125,0.0,0.0,3.846153846153846,3.0,3,1,0.0,-30.0,"('swap', '12', '#5')",TRAIN204
3,4688,0.78,0.0,3,0.2,0.0,0.6000000000000001,0.0,0.0,2.564102564102564,2.0,2,1,0.0,-25.0,"('swap', '1', '#5')",TRAIN204
4,2022,0.78,5.0,2,0.30357142857142855,20.0,0.8214285714285714,6.071428571428571,5.0,1.282051282051282,1.0,1,1,0.0,-15.0,"('swap', '18', '#5')",TRAIN204
5,1400,0.78,0.0,2,0.28846153846153844,0.0,0.7307692307692307,0.0,0.0,1.282051282051282,1.0,1,1,0.0,-10.000000000000004,"('swap', '2', '#5')",TRAIN204
6,265,0.78,0,1,0.1875,0,0.1875,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '4', '#6')",TRAIN204
1,5998,0.6,105.0,3,0.2647058823529412,315.0,0.7941176470588236,83.38235294117646,188.99999999999997,3.0,1.7999999999999998,0,0,0.0,-211.71811132415002,"('swap', '16', '#2')",TRAIN208
2,1175,0.6,0,3,0.28125,0,0.84375,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN208
1,5998,0.84,0.0,2,0.17647058823529413,0.0,0.35294117647058826,0.0,0.0,2.0,1.68,0,0,0.0,-8.159197854035584,"('swap', '12', '#3')",TRAIN207
2,5838,0.84,0.0,2,0.1875,0.0,0.375,0.0,0.0,2.0,1.68,0,0,0.0,-8.630102732834116,"('none', 'none', 'none')",TRAIN207
3,4994,0.84,0.0,2,0.26666666666666666,0.0,0.8,0.0,0.0,1.1904761904761905,1.0,1,1,0.0,-5.0,"('swap', '8', '#3')",TRAIN207
4,1747,0.84,0,1,0.30357142857142855,0,0.48214285714285715,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '5', '#3')",TRAIN207
1,5998,0.54,0.0,2,0.22058823529411764,0.0,0.4411764705882353,0.0,0.0,1.0,0.54,0,0,0.0,-2.6025551210716706,"('none', 'none', 'none')",TRAIN211
2,5998,0.54,0.0,2,0.234375,0.0,0.46875,0.0,0.0,1.0,0.54,0,0,0.0,-2.154513592910753,"('none', 'none', 'none')",TRAIN211
3,1355,0.54,0,2,0.18333333333333332,0,0.36666666666666664,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN211
1,5904,0.81,45.0,1,0.3235294117647059,45.0,0.3235294117647059,14.558823529411766,36.45,1.0,0.81,0,0,0.0,-43.60065386122089,"('none', 'none', 'none')",TRAIN206
2,5832,0.81,45.0,1,0.28125,45.0,0.28125,12.65625,36.45,1.0,0.81,0,0,0.0,-44.608374573308666,"('none', 'none', 'none')",TRAIN206
3,5826,0.81,45.0,1,0.3,45.0,0.3,13.5,36.45,1.0,0.81,0,0,0.0,-45.43004581148531,"('none', 'none', 'none')",TRAIN206
4,5818,0.81,45.0,1,0.2857142857142857,45.0,0.2857142857142857,12.857142857142856,36.45,1.0,0.81,0,0,0.0,-45.93871053291683,"('none', 'none', 'none')",TRAIN206
5,5814,0.81,45.0,1,0.23076923076923078,45.0,0.23076923076923078,10.384615384615385,36.45,1.0,0.81,0,0,0.0,-48.37635644569525,"('none', 'none', 'none')",TRAIN206
6,2168,0.81,0,1,0.3333333333333333,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '3', '#4')",TRAIN206
1,5998,0.71,0.0,1,0.19117647058823528,0.0,0.19117647058823528,0.0,0.0,1.0,0.71,0,0,0.0,-3.6583600508262424,"('swap', '2', '#6')",TRAIN209
2,5998,0.71,0.0,1,0.203125,0.0,0.203125,0.0,0.0,1.0,0.71,0,0,0.0,-3.6477801725759402,"('none', 'none', 'none')",TRAIN209
3,5998,0.71,0.0,1,0.15,0.0,0.15,0.0,0.0,1.0,0.71,0,0,0.0,-3.5535629618061004,"('none', 'none', 'none')",TRAIN209
4,5998,0.71,0.0,1,0.30357142857142855,0.0,0.48214285714285715,0.0,0.0,1.0,0.71,0,0,0.0,-3.7842174204939916,"('none', 'none', 'none')",TRAIN209
5,1229,0.71,0,0,0.3076923076923077,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '11', '#5')",TRAIN209
1,5998,0.68,45.0,2,0.22058823529411764,90.0,0.4411764705882353,19.852941176470587,91.8,3.0,2.04,0,0,0.0,-64.3798607227154,"('swap', '22', '#6')",TRAIN210
2,5772,0.68,0.0,2,0.171875,0.0,0.34375,0.0,0.0,2.0,1.36,0,0,0.0,-10.78650886029414,"('swap', '18', '#3')",TRAIN210
3,2976,0.68,0.0,3,0.3,0.0,0.8999999999999999,0.0,0.0,1.4705882352941175,1.0,1,1,0.0,-10.0,"('swap', '6', '#4')",TRAIN210
4,1505,0.68,0,2,0.39285714285714285,0,0.8571428571428571,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '15', '#4')",TRAIN210
1,5998,0.67,15.0,1,0.3088235294117647,15.0,0.3088235294117647,4.632352941176471,10.05,1.0,0.67,0,0,0.0,-16.495617287017012,"('swap', '9', '#2')",TRAIN212
2,5960,0.67,15.0,1,0.265625,15.0,0.265625,3.984375,10.05,1.0,0.67,0,0,0.0,-15.996158778315436,"('none', 'none', 'none')",TRAIN212
3,5948,0.67,15.0,1,0.23333333333333334,15.0,0.23333333333333334,3.5,10.05,1.0,0.67,0,0,0.0,-15.755172518943075,"('none', 'none', 'none')",TRAIN212
4,5934,0.67,15.0,1,0.21428571428571427,15.0,0.21428571428571427,3.214285714285714,10.05,1.0,0.67,0,0,0.0,-15.718354290440011,"('none', 'none', 'none')",TRAIN212
5,5928,0.67,15.0,1,0.15384615384615385,15.0,0.15384615384615385,2.307692307692308,10.05,1.0,0.67,0,0,0.0,-15.054036209382998,"('none', 'none', 'none')",TRAIN212
6,5926,0.67,15.0,1,0.14583333333333334,15.0,0.14583333333333334,2.1875,10.05,1.0,0.67,0,0,0.0,-13.250941049326503,"('none', 'none', 'none')",TRAIN212
7,994,0.67,0,1,0.13636363636363635,0,0.13636363636363635,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN212
1,5076,0.83,0.0,1,0.19117647058823528,0.0,0.19117647058823528,0.0,0.0,1.0,0.83,0,0,0.0,-8.842242161976188,"('swap', '17', '#3')",TRAIN214
2,4958,0.83,0.0,1,0.140625,0.0,0.140625,0.0,0.0,1.0,0.83,0,0,0.0,-8.845232719212968,"('none', 'none', 'none')",TRAIN214
3,4938,0.83,0.0,1,0.31666666666666665,0.0,0.4,0.0,0.0,1.0,0.83,0,0,0.0,-8.815925636948682,"('none', 'none', 'none')",TRAIN214
4,2000,0.83,0,0,0.26785714285714285,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '3', '#5')",TRAIN214
1,5122,0.58,0.0,1,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,3.0,1.7399999999999998,0,0,0.0,-10.309049661044417,"('none', 'none', 'none')",TRAIN213
2,5046,0.58,0.0,1,0.1875,0.0,0.1875,0.0,0.0,3.0,1.7399999999999998,0,0,0.0,-10.322705349430835,"('none', 'none', 'none')",TRAIN213
3,4930,0.58,0.0,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,3.0,1.7399999999999998,0,0,0.0,-10.396433284112588,"('none', 'none', 'none')",TRAIN213
4,4810,0.58,0.0,1,0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,3.0,1.7399999999999998,0,0,0.0,-10.335882279854445,"('none', 'none', 'none')",TRAIN213
5,2986,0.58,0.0,2,0.25,0.0,0.5,0.0,0.0,2.0,1.16,0,0,0.0,-4.836423338174113,"('swap', '19', '#5')",TRAIN213
6,1782,0.58,0.0,1,0.22916666666666666,0.0,0.4166666666666667,0.0,0.0,1.7241379310344829,1.0,1,1,0.0,-5.000000000000001,"('swap', '22', '#5')",TRAIN213
7,796,0.58,0,0,0.2727272727272727,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '6', '#2')",TRAIN213
1,5998,0.69,15.0,2,0.36764705882352944,45.0,0.7352941176470589,21.176470588235293,10.35,1.0,0.69,0,0,0.0,-23.534356032719685,"('swap', '20', '#3')",TRAIN215
2,5998,0.69,15.0,2,0.390625,45.0,0.78125,19.6875,10.35,1.0,0.69,0,0,0.0,-22.672100647563564,"('none', 'none', 'none')",TRAIN215
3,5998,0.69,15.0,2,0.35,45.0,0.7,18.0,10.35,1.0,0.69,0,0,0.0,-23.250502169401777,"('none', 'none', 'none')",TRAIN215
4,5998,0.69,15.0,2,0.3392857142857143,45.0,0.6785714285714286,16.875,10.35,1.0,0.69,0,0,0.0,-26.096102096897425,"('none', 'none', 'none')",TRAIN215
5,5998,0.69,15.0,2,0.3269230769230769,45.0,0.6923076923076923,14.711538461538463,10.35,1.0,0.69,0,0,0.0,-30.918493372809845,"('none', 'none', 'none')",TRAIN215
6,2100,0.69,0,1,0.3541666666666667,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '4', '#2')",TRAIN215
1,5998,0.74,90.0,2,0.25,180.0,0.5,45.0,199.79999999999998,2.9999999999999996,2.2199999999999998,0,0,0.0,-95.55758551682099,"('swap', '16', '#2')",TRAIN217
2,5998,0.74,0.0,1,0.171875,0.0,0.171875,0.0,0.0,2.9999999999999996,2.2199999999999998,0,0,0.0,-16.165368616907585,"('swap', '3', '#4')",TRAIN217
3,4438,0.74,0.0,2,0.31666666666666665,0.0,0.6333333333333333,0.0,0.0,2.7027027027027026,2.0,2,1,0.0,-15.0,"('swap', '10', '#3')",TRAIN217
4,3538,0.74,0.0,3,0.4107142857142857,0.0,1.2321428571428572,0.0,0.0,1.3513513513513513,1.0,1,1,0.0,-10.0,"('swap', '15', '#3')",TRAIN217
5,1142,0.74,0,2,0.3076923076923077,0,0.6153846153846154,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '19', '#3')",TRAIN217
1,5940,0.83,30.0,2,0.27941176470588236,60.0,0.5588235294117647,16.764705882352942,24.9,1.0,0.83,0,0,0.0,-46.549579375818574,"('swap', '8', '#2')",TRAIN216
2,5754,0.83,30.0,2,0.296875,60.0,0.59375,17.8125,24.9,1.0,0.83,0,0,0.0,-47.30964737984889,"('none', 'none', 'none')",TRAIN216
3,5750,0.83,30.0,2,0.31666666666666665,60.0,0.6333333333333333,19.0,24.9,1.0,0.83,0,0,0.0,-48.912539877639404,"('none', 'none', 'none')",TRAIN216
4,4808,0.83,0.0,3,0.32142857142857145,0.0,0.9642857142857144,0.0,0.0,1.2048192771084338,1.0,1,1,0.0,-20.0,"('swap', '24', '#6')",TRAIN216
5,1654,0.83,0,2,0.4230769230769231,0,0.9615384615384616,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '14', '#3')",TRAIN216
1,5904,0.51,15.0,2,0.3088235294117647,30.0,0.6176470588235294,9.264705882352942,7.65,1.0,0.51,0,0,0.0,-14.68577032459617,"('none', 'none', 'none')",TRAIN218
2,5880,0.51,15.0,2,0.328125,30.0,0.65625,9.84375,7.65,1.0,0.51,0,0,0.0,-13.994103949285737,"('none', 'none', 'none')",TRAIN218
3,5878,0.51,15.0,2,0.3,30.0,0.6,9.0,7.65,1.0,0.51,0,0,0.0,-13.616759554626118,"('none', 'none', 'none')",TRAIN218
4,5872,0.51,15.0,2,0.26785714285714285,30.0,0.5357142857142857,8.035714285714285,7.65,1.0,0.51,0,0,0.0,-13.618310490820125,"('none', 'none', 'none')",TRAIN218
5,5872,0.51,15.0,2,0.28846153846153844,30.0,0.5769230769230769,8.653846153846153,7.65,1.0,0.51,0,0,0.0,-12.50241176684157,"('none', 'none', 'none')",TRAIN218
6,1514,0.51,0,1,0.3958333333333333,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '19', '#2')",TRAIN218
1,5998,0.83,30.0,1,0.3088235294117647,30.0,0.3088235294117647,9.264705882352942,24.9,1.0,0.83,0,0,0.0,-31.981814912017132,"('swap', '2', '#3')",TRAIN219
2,5874,0.83,30.0,1,0.296875,30.0,0.296875,8.90625,24.9,1.0,0.83,0,0,0.0,-32.26239158135278,"('none', 'none', 'none')",TRAIN219
3,5852,0.83,30.0,1,0.2833333333333333,30.0,0.2833333333333333,8.5,24.9,1.0,0.83,0,0,0.0,-32.040204960358516,"('none', 'none', 'none')",TRAIN219
4,5844,0.83,30.0,1,0.23214285714285715,30.0,0.23214285714285715,6.964285714285714,24.9,1.0,0.83,0,0,0.0,-30.9496586976453,"('none', 'none', 'none')",TRAIN219
5,5844,0.83,30.0,1,0.17307692307692307,30.0,0.17307692307692307,5.1923076923076925,24.9,1.0,0.83,0,0,0.0,-29.943639204730285,"('none', 'none', 'none')",TRAIN219
6,5844,0.83,30.0,1,0.14583333333333334,30.0,0.14583333333333334,4.375,24.9,1.0,0.83,0,0,0.0,-32.7214407353473,"('none', 'none', 'none')",TRAIN219
7,1721,0.83,0,1,0.2727272727272727,0,0.45454545454545453,0.0,0,0.0,0,0,1,1.0,0,"('swap', '7', '#6')",TRAIN219
1,5378,0.52,0.0,2,0.2647058823529412,0.0,0.5294117647058824,0.0,0.0,1.0,0.52,0,0,0.0,-2.713080916664341,"('swap', '12', '#3')",TRAIN221
2,5378,0.52,0.0,2,0.21875,0.0,0.4375,0.0,0.0,1.0,0.52,0,0,0.0,-2.6102879810620956,"('none', 'none', 'none')",TRAIN221
3,5378,0.52,0.0,2,0.23333333333333334,0.0,0.4666666666666667,0.0,0.0,1.0,0.52,0,0,0.0,-2.5665878612725326,"('none', 'none', 'none')",TRAIN221
4,5378,0.52,0.0,2,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,1.0,0.52,0,0,0.0,-2.5307039655513828,"('none', 'none', 'none')",TRAIN221
5,5378,0.52,0.0,2,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,1.0,0.52,0,0,0.0,-2.2771595530038424,"('none', 'none', 'none')",TRAIN221
6,1279,0.52,0,2,0.125,0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN221
1,5998,0.65,60.0,1,0.20588235294117646,90.0,0.20588235294117646,18.52941176470588,39.0,1.0,0.65,0,0,0.0,-46.834130756814446,"('swap', '5', '#4')",TRAIN220
2,5758,0.65,60.0,1,0.15625,90.0,0.15625,14.0625,39.0,1.0,0.65,0,0,0.0,-46.44785124145117,"('none', 'none', 'none')",TRAIN220
3,5700,0.65,60.0,1,0.1,90.0,0.1,9.0,39.0,1.0,0.65,0,0,0.0,-45.88801298563561,"('none', 'none', 'none')",TRAIN220
4,5672,0.65,60.0,1,0.08928571428571429,90.0,0.08928571428571429,8.035714285714286,39.0,1.0,0.65,0,0,0.0,-47.066912379527466,"('none', 'none', 'none')",TRAIN220
5,5486,0.65,60.0,1,0.09615384615384616,90.0,0.09615384615384616,8.653846153846155,39.0,1.0,0.65,0,0,0.0,-52.62209697318992,"('none', 'none', 'none')",TRAIN220
6,935,0.65,0,1,0.10416666666666667,0,0.10416666666666667,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN220
1,5998,0.7,45.0,2,0.4117647058823529,90.0,0.8235294117647058,37.05882352941176,31.499999999999996,1.0,0.7,0,0,0.0,-55.0,"('swap', '23', '#6')",TRAIN222
2,5998,0.7,0,1,0.3125,0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('swap', '4', '#4')",TRAIN222
3,5998,0.7,0,1,0.26666666666666666,0,0.26666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN222
4,5998,0.7,0,1,0.21428571428571427,0,0.21428571428571427,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN222
5,5998,0.7,0,1,0.19230769230769232,0,0.19230769230769232,0.0,0,0.0,0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN222
6,877,0.7,0,1,0.125,0,0.125,0.0,0,0.0,0,0,0,0.0,0,"('none', 'none', 'none')",TRAIN222
1,5998,0.51,0.0,2,0.23529411764705882,0.0,0.47058823529411764,0.0,0.0,1.0,0.51,0,0,0.0,-4.683801217124255,"('swap', '6', '#4')",TRAIN227
2,5848,0.51,0.0,2,0.1875,0.0,0.375,0.0,0.0,1.0,0.51,0,0,0.0,-4.52729006985162,"('none', 'none', 'none')",TRAIN227
3,1412,0.51,0,2,0.16666666666666666,0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN227
1,5998,0.72,60.0,2,0.19117647058823528,180.0,0.38235294117647056,51.61764705882353,43.199999999999996,1.0,0.72,0,0,0.0,-74.99999999999999,"('swap', '10', '#3')",TRAIN224
2,5998,0.72,15.0,2,0.203125,45.0,0.40625,18.28125,10.799999999999999,1.0,0.72,0,0,0.0,-25.0,"('swap', '15', '#5')",TRAIN224
3,5998,0.72,0,1,0.08333333333333333,0,0.08333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('swap', '14', '#6')",TRAIN224
4,5998,0.72,0,1,0.3392857142857143,0,0.5178571428571429,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN224
5,2183,0.72,0,1,0.28846153846153844,0,0.4807692307692308,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('none', 'none', 'none')",TRAIN224
1,5996,0.5,135.0,3,0.35294117647058826,405.0,1.0588235294117647,178.67647058823528,67.5,1.0,0.5,0,0,0.0,-94.31474510283748,"('swap', '12', '#2')",TRAIN228
2,1494,0.5,0,3,0.3125,0,0.9375,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN228
1,5896,0.81,0.0,1,0.22058823529411764,0.0,0.22058823529411764,0.0,0.0,1.0,0.81,0,0,0.0,-7.711901782081382,"('none', 'none', 'none')",TRAIN223
2,5892,0.81,0.0,1,0.234375,0.0,0.234375,0.0,0.0,1.0,0.81,0,0,0.0,-7.606564910991932,"('none', 'none', 'none')",TRAIN223
3,5888,0.81,0.0,1,0.21666666666666667,0.0,0.21666666666666667,0.0,0.0,1.0,0.81,0,0,0.0,-7.528371851563393,"('none', 'none', 'none')",TRAIN223
4,5884,0.81,0.0,1,0.17857142857142858,0.0,0.17857142857142858,0.0,0.0,1.0,0.81,0,0,0.0,-7.632917560291663,"('none', 'none', 'none')",TRAIN223
5,5872,0.81,0.0,1,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,1.0,0.81,0,0,0.0,-8.168603809012044,"('none', 'none', 'none')",TRAIN223
6,5870,0.81,0.0,1,0.20833333333333334,0.0,0.20833333333333334,0.0,0.0,1.0,0.81,0,0,0.0,-9.173664778331732,"('none', 'none', 'none')",TRAIN223
7,542,0.81,0,1,0.1590909090909091,0,0.1590909090909091,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN223
1,5998,0.55,135.0,1,0.2647058823529412,135.0,0.2647058823529412,35.73529411764706,222.75000000000003,3.0,1.6500000000000001,0,0,0.0,-196.9899673968034,"('swap', '1', '#4')",TRAIN225
2,5892,0.55,135.0,1,0.234375,135.0,0.234375,31.640625,148.5,2.0,1.1,0,0,0.0,-111.10600240928105,"('swap', '2', '#2')",TRAIN225
3,5890,0.55,90.0,2,0.26666666666666666,270.0,0.5333333333333333,72.0,49.50000000000001,1.0,0.55,0,0,0.0,-105.40329619810841,"('swap', '19', '#6')",TRAIN225
4,5890,0.55,30.0,2,0.25,90.0,0.5,40.17857142857143,16.5,1.0,0.55,0,0,0.0,-9.635928946665356,"('swap', '24', '#2')",TRAIN225
5,1303,0.55,0,2,0.21153846153846154,0,0.4230769230769231,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN225
1,5998,0.81,120.0,1,0.17647058823529413,120.0,0.17647058823529413,21.176470588235297,388.8,4.0,3.24,0,0,0.0,-200.37509726200284,"('swap', '14', '#1')",TRAIN226
2,5988,0.81,45.0,1,0.1875,45.0,0.1875,8.4375,109.35000000000001,3.0,2.43,0,0,0.0,-86.44742717004594,"('swap', '8', '#4')",TRAIN226
3,5984,0.81,45.0,1,0.13333333333333333,45.0,0.13333333333333333,6.0,109.35000000000001,3.0,2.43,0,0,0.0,-79.36928329855455,"('swap', '22', '#5')",TRAIN226
4,4818,0.81,0.0,1,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,2.4691358024691357,2.0,2,1,0.0,-15.0,"('swap', '5', '#4')",TRAIN226
5,4182,0.81,0.0,2,0.19230769230769232,0.0,0.38461538461538464,0.0,0.0,1.2345679012345678,1.0,1,1,0.0,-10.0,"('swap', '3', '#6')",TRAIN226
6,2147,0.81,0,1,0.3541666666666667,0,0.5,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '7', '#6')",TRAIN226
1,5998,0.84,0.0,2,0.25,0.0,0.5,0.0,0.0,3.0,2.52,0,0,0.0,-12.696540762297737,"('swap', '22', '#1')",TRAIN229
2,4120,0.84,0.0,3,0.3125,0.0,0.9375,0.0,0.0,2.380952380952381,2.0,2,1,0.0,-10.0,"('swap', '22', '#2')",TRAIN229
3,4120,0.84,0.0,3,0.36666666666666664,0.0,1.2000000000000002,0.0,0.0,1.1904761904761905,1.0,1,1,0.0,-5.0,"('swap', '15', '#2')",TRAIN229
4,1323,0.84,0,2,0.375,0,1.0,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '6', '#2')",TRAIN229
1,5998,0.83,60.0,1,0.20588235294117646,60.0,0.20588235294117646,12.352941176470587,149.39999999999998,3.0,2.4899999999999998,0,0,0.0,-64.25824497247878,"('swap', '17', '#3')",TRAIN230
2,5998,0.83,0.0,1,0.171875,0.0,0.171875,0.0,0.0,2.0,1.66,0,0,0.0,-9.214772740925733,"('swap', '16', '#3')",TRAIN230
3,5904,0.83,0.0,2,0.21666666666666667,0.0,0.43333333333333335,0.0,0.0,1.0,0.83,0,0,0.0,-4.138306679279186,"('swap', '11', '#2')",TRAIN230
4,2436,0.83,0,1,0.30357142857142855,0,0.35714285714285715,0.0,0,0.0,0,0,1,1.0,0,"('swap', '13', '#2')",TRAIN230
1,5974,0.84,0.0,2,0.17647058823529413,0.0,0.35294117647058826,0.0,0.0,2.0,1.68,0,0,0.0,-12.766502832561077,"('swap', '22', '#3')",TRAIN231
2,5016,0.84,0.0,3,0.296875,0.0,0.890625,0.0,0.0,1.1904761904761905,1.0,1,1,0.0,-10.0,"('swap', '13', '#2')",TRAIN231
3,1731,0.84,0,2,0.36666666666666664,0,0.9,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '15', '#2')",TRAIN231
1,5998,0.58,15.0,1,0.10294117647058823,15.0,0.10294117647058823,1.5441176470588234,17.4,2.0,1.16,0,0,0.0,-21.964995561097957,"('swap', '22', '#4')",TRAIN235
2,5848,0.58,15.0,2,0.171875,30.0,0.34375,5.15625,8.7,1.0,0.58,0,0,0.0,-18.36351449642725,"('swap', '10', '#3')",TRAIN235
3,1263,0.58,0,2,0.13333333333333333,0,0.26666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN235
1,5998,0.65,15.0,1,0.22058823529411764,15.0,0.2647058823529412,3.9705882352941178,19.5,2.0,1.3,0,0,0.0,-16.196036398593346,"('none', 'none', 'none')",TRAIN232
2,5998,0.65,15.0,1,0.21875,15.0,0.21875,3.28125,19.5,2.0,1.3,0,0,0.0,-16.109253588344504,"('none', 'none', 'none')",TRAIN232
3,5996,0.65,15.0,2,0.2833333333333333,30.0,0.5666666666666667,8.5,9.75,1.0,0.65,0,0,0.0,-9.328023016558536,"('swap', '8', '#2')",TRAIN232
4,3930,0.65,0.0,2,0.32142857142857145,0.0,0.7142857142857143,0.0,0.0,1.5384615384615383,1.0,1,1,0.0,-5.000000000000002,"('swap', '1', '#2')",TRAIN232
5,1364,0.65,0,1,0.2692307692307692,0,0.3076923076923077,0.0,0,0.0,0,0,1,1.0,0,"('swap', '13', '#5')",TRAIN232
1,520,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0,0,0.0,-9.670980065194328,"('swap', '20', '#1')",TRAIN233
2,54,0.5,0.0,1,0.09375,0.0,0.09375,0.0,0.0,3.0,1.5,0,0,0.0,-4.800950952750363,"('swap', '12', '#2')",TRAIN233
3,48,0.5,0.0,1,0.1,0.0,0.1,0.0,0.0,3.0,1.5,0,0,0.0,-6.266355154556995,"('none', 'none', 'none')",TRAIN233
4,24,0.5,0.0,2,0.23214285714285715,0.0,0.4642857142857143,0.0,0.0,4.0,2.0,2,1,0.0,-11.91705060239938,"('swap', '21', '#2')",TRAIN233
